location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
1540,APARTMENT,APARTMENT,324546,2,116,0,0,0,1,17,0,,,,0,
3570,HOUSE,HOUSE,1299000,6,950,1,0,0,1,,1,,15119,,1,
3300,HOUSE,HOUSE,179000,3,165,1,0,0,0,,1,60,155,2,0,GOOD
9890,HOUSE,HOUSE,395000,3,210,1,0,0,0,,0,,365,3,0,
9320,HOUSE,HOUSE,375000,3,265,1,0,0,1,45,1,250,861,3,0,GOOD
1080,APARTMENT,APARTMENT,120000,2,115,1,0,0,1,,0,,,,0,
9400,APARTMENT,DUPLEX,290000,1,134,1,0,0,1,,1,,,,0,AS_NEW
1180,HOUSE,HOUSE,475000,3,125,0,0,0,1,19,1,,189,,0,
4920,HOUSE,HOUSE,285000,4,235,1,0,0,1,30,1,415,560,3,0,GOOD
7060,HOUSE,HOUSE,120000,2,103,1,0,0,1,,0,,130,2,0,TO_BE_DONE_UP
4633,APARTMENT,APARTMENT,285000,2,111,0,0,0,1,43,1,163,,,0,
3440,HOUSE,VILLA,450000,3,,0,0,0,1,,0,,985,4,0,
3000,APARTMENT,APARTMENT,530000,3,143,1,0,0,1,6,0,,,,0,AS_NEW
9050,HOUSE,HOUSE,495000,6,,1,0,0,1,24,1,70,212,2,0,AS_NEW
1000,APARTMENT,APARTMENT,370000,1,72,1,0,0,1,10,0,,,2,0,AS_NEW
8600,APARTMENT,APARTMENT,199000,2,78,0,0,0,0,,0,,,2,0,
9900,APARTMENT,APARTMENT,211500,2,,1,0,0,1,11,1,,,4,0,AS_NEW
1120,APARTMENT,APARTMENT,325000,3,100,1,0,0,1,18,0,,,3,0,
8400,APARTMENT,APARTMENT,104000,1,27,1,0,0,1,,0,,,,0,GOOD
8670,APARTMENT,PENTHOUSE,1450000,2,196,1,0,1,1,100,1,,,,0,AS_NEW
2940,HOUSE,HOUSE,299000,3,184,1,0,1,0,,1,169,235,2,0,GOOD
1150,APARTMENT,APARTMENT,379000,3,126,1,0,0,1,2,0,,,2,0,GOOD
1420,APARTMENT,APARTMENT,377150,3,139,1,0,0,1,20,1,325,,,0,AS_NEW
1490,HOUSE,HOUSE,100000,4,177,0,0,0,1,,1,,499,4,0,TO_RENOVATE
